========================================================================
MD-Hill-SPN LINEAR-BIAS PROBE  (Revision 3, Cauchy MDS)
========================================================================
Timestamp  : 20260707_100928
Platform   : Windows-11-10.0.26200-SP0  Python 3.14.3
Rounds     : 12
Trials     : 500 random mask pairs
trial 418: prob=0.498920  abs_bias=0.001080  z= -0.48
trial 419: prob=0.500860  abs_bias=0.000860  z= +0.38
trial 420: prob=0.498520  abs_bias=0.001480  z= -0.66
trial 421: prob=0.498360  abs_bias=0.001640  z= -0.73
trial 422: prob=0.496020  abs_bias=0.003980  z= -1.78
trial 423: prob=0.495280  abs_bias=0.004720  z= -2.11  *** EXCEEDS THRESHOLD ***
trial 424: prob=0.499580  abs_bias=0.000420  z= -0.19
trial 425: prob=0.499300  abs_bias=0.000700  z= -0.31
trial 426: prob=0.501200  abs_bias=0.001200  z= +0.54
trial 427: prob=0.498560  abs_bias=0.001440  z= -0.64
trial 428: prob=0.496500  abs_bias=0.003500  z= -1.57
trial 429: prob=0.500920  abs_bias=0.000920  z= +0.41
trial 430: prob=0.502380  abs_bias=0.002380  z= +1.06
trial 431: prob=0.495720  abs_bias=0.004280  z= -1.91
trial 432: prob=0.500940  abs_bias=0.000940  z= +0.42
trial 433: prob=0.497920  abs_bias=0.002080  z= -0.93
trial 434: prob=0.498980  abs_bias=0.001020  z= -0.46
trial 435: prob=0.497900  abs_bias=0.002100  z= -0.94
trial 436: prob=0.499800  abs_bias=0.000200  z= -0.09
trial 437: prob=0.501820  abs_bias=0.001820  z= +0.81
trial 438: prob=0.499860  abs_bias=0.000140  z= -0.06
trial 439: prob=0.498320  abs_bias=0.001680  z= -0.75
trial 440: prob=0.498620  abs_bias=0.001380  z= -0.62
trial 441: prob=0.499140  abs_bias=0.000860  z= -0.38
trial 442: prob=0.501540  abs_bias=0.001540  z= +0.69
trial 443: prob=0.499460  abs_bias=0.000540  z= -0.24
trial 444: prob=0.502500  abs_bias=0.002500  z= +1.12
trial 445: prob=0.499240  abs_bias=0.000760  z= -0.34
trial 446: prob=0.497920  abs_bias=0.002080  z= -0.93
trial 447: prob=0.502380  abs_bias=0.002380  z= +1.06
trial 448: prob=0.501600  abs_bias=0.001600  z= +0.72
trial 449: prob=0.499440  abs_bias=0.000560  z= -0.25
trial 450: prob=0.499860  abs_bias=0.000140  z= -0.06
  -- 450/500 trials · exceedance 15/450 = 3.3% · max |bias| 0.007040 --
trial 451: prob=0.498940  abs_bias=0.001060  z= -0.47
trial 452: prob=0.503220  abs_bias=0.003220  z= +1.44
trial 453: prob=0.500460  abs_bias=0.000460  z= +0.21
trial 454: prob=0.499720  abs_bias=0.000280  z= -0.13
trial 455: prob=0.496200  abs_bias=0.003800  z= -1.70
trial 456: prob=0.496980  abs_bias=0.003020  z= -1.35
trial 457: prob=0.497700  abs_bias=0.002300  z= -1.03
trial 458: prob=0.498240  abs_bias=0.001760  z= -0.79
trial 459: prob=0.494660  abs_bias=0.005340  z= -2.39  *** EXCEEDS THRESHOLD ***
trial 460: prob=0.499800  abs_bias=0.000200  z= -0.09
trial 461: prob=0.500540  abs_bias=0.000540  z= +0.24
trial 462: prob=0.503100  abs_bias=0.003100  z= +1.39
trial 463: prob=0.497480  abs_bias=0.002520  z= -1.13
trial 464: prob=0.502720  abs_bias=0.002720  z= +1.22
trial 465: prob=0.500600  abs_bias=0.000600  z= +0.27
trial 466: prob=0.498000  abs_bias=0.002000  z= -0.89
trial 467: prob=0.503440  abs_bias=0.003440  z= +1.54
trial 468: prob=0.499660  abs_bias=0.000340  z= -0.15
trial 469: prob=0.504420  abs_bias=0.004420  z= +1.98
trial 470: prob=0.492820  abs_bias=0.007180  z= -3.21  *** EXCEEDS THRESHOLD ***
trial 471: prob=0.500400  abs_bias=0.000400  z= +0.18
trial 472: prob=0.501180  abs_bias=0.001180  z= +0.53
trial 473: prob=0.499280  abs_bias=0.000720  z= -0.32
trial 474: prob=0.500280  abs_bias=0.000280  z= +0.13
trial 475: prob=0.499580  abs_bias=0.000420  z= -0.19
trial 476: prob=0.502040  abs_bias=0.002040  z= +0.91
trial 477: prob=0.500900  abs_bias=0.000900  z= +0.40
trial 478: prob=0.499240  abs_bias=0.000760  z= -0.34
trial 479: prob=0.500840  abs_bias=0.000840  z= +0.38
trial 480: prob=0.499820  abs_bias=0.000180  z= -0.08
trial 481: prob=0.496320  abs_bias=0.003680  z= -1.65
trial 482: prob=0.502820  abs_bias=0.002820  z= +1.26
trial 483: prob=0.494720  abs_bias=0.005280  z= -2.36  *** EXCEEDS THRESHOLD ***
trial 484: prob=0.502400  abs_bias=0.002400  z= +1.07
trial 485: prob=0.496860  abs_bias=0.003140  z= -1.40
trial 486: prob=0.500820  abs_bias=0.000820  z= +0.37
trial 487: prob=0.501700  abs_bias=0.001700  z= +0.76
trial 488: prob=0.499820  abs_bias=0.000180  z= -0.08
trial 489: prob=0.497900  abs_bias=0.002100  z= -0.94
trial 490: prob=0.499760  abs_bias=0.000240  z= -0.11
trial 491: prob=0.497700  abs_bias=0.002300  z= -1.03
trial 492: prob=0.501340  abs_bias=0.001340  z= +0.60
trial 493: prob=0.503020  abs_bias=0.003020  z= +1.35
trial 494: prob=0.502480  abs_bias=0.002480  z= +1.11
trial 495: prob=0.497060  abs_bias=0.002940  z= -1.31
trial 496: prob=0.495380  abs_bias=0.004620  z= -2.07  *** EXCEEDS THRESHOLD ***
trial 497: prob=0.501640  abs_bias=0.001640  z= +0.73
trial 498: prob=0.497000  abs_bias=0.003000  z= -1.34
trial 499: prob=0.499480  abs_bias=0.000520  z= -0.23
trial 500: prob=0.499120  abs_bias=0.000880  z= -0.39
  -- 500/500 trials · exceedance 19/500 = 3.8% · max |bias| 0.007180 --

========================================================================
SESSION SUMMARY
========================================================================
Trials exceeding threshold : 19/500 = 3.80%   (null expectation ~4.55%)
Mean |bias|                : 0.001845
Max  |bias|                : 0.007180   (threshold 0.00447)
Max  |z|                   : 3.21
Best observed pair         : prob=0.492820  z=-3.21
  in_mask  = 33c4260acda4caaf82bba4f38a56e3dd
  out_mask = cb823de96f70450bf5788f207c9febb5
Elapsed                    : 205.5 s
